text,audio_text,path,audio_path
"This is an interview presented as a static, eye-level close-up shot from a front view. The scene is set indoors, possibly in a garage or workshop, with a large window in the background showing green foliage outside and natural lighting. In the center, a man with dark, slicked-back hair, a goatee, and black-rimmed glasses, wearing a black collared shirt, is speaking with an engaged and conversational expression. He looks slightly off-camera while talking. To the left, the dark-colored hood and side of a car are partially visible. The man says, [SPEECH_0].","A clear, calm male voice speaking in a neutral and informative tone. The speech is steady and well-paced, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/038afb5645ab22d0a4842c327b56fa4e-Scene-008_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/038afb5645ab22d0a4842c327b56fa4e-Scene-008_subtitle_cropped.wav
"This is a vlog filmed in a static, eye-level medium shot from a front view. The scene is set in an indoor workshop or garage during the daytime, with shelves, tools, and wood planks in the background and natural lighting. In the center-right of the frame, a woman with long blonde hair, wearing a grey t-shirt with a logo, pink shorts, and a blue and white baseball cap, stands and talks to the camera with a happy and smiling expression. She gestures with her hands as she speaks, saying, [SPEECH_0]. To her left, a wooden Windsor-style chair with a reddish-brown finish is stationary.","A clear, friendly female voice speaking in a calm and warm tone, with a natural and conversational pace. The dialogue is intimate and engaging, with subtle background room ambience, indicating a quiet indoor environment such as a workshop or garage.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/ee242106aab99631bbc18dc84db679b8-Scene-040.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/ee242106aab99631bbc18dc84db679b8-Scene-040.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set in an indoor workshop during the daytime, with a wall of particle board and shelves holding various tools and objects in the background, and soft lighting. In the center, an older man with a white wig, a goatee, wearing a black and brown pinstripe coat and large blue goggles, is speaking with a surprised and animated expression. He gestures with his hands, then puts both hands on his goggles, pulls them up onto his forehead, and continues talking. He says, [SPEECH_0].","A clear, male voice speaking in a surprised and animated tone. The speech is fast-paced and expressive, with a slightly theatrical quality. The recording is clean and free of background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/bcb84163b932cc73d414d01f711b1594-Scene-030.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/bcb84163b932cc73d414d01f711b1594-Scene-030.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor space, possibly a garage or workshop, with unfinished wooden walls (OSB) and a grey door with a window in the background. A pink bicycle is parked on the left. In the center, a man with glasses, wearing a black baseball cap with a logo, a green hoodie over a grey shirt, and a grey neck gaiter, speaks directly to the camera with a neutral and focused expression. He says, [SPEECH_0]. The lighting is natural.","A clear, calm male voice speaks in a neutral and conversational tone. The audio is clean and well-recorded, with no background music or ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/9849aac9f35fb02e664dbd61b06efd6c-Scene-007_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/9849aac9f35fb02e664dbd61b06efd6c-Scene-007_subtitle_cropped.wav
"This is a vlog-style video presented as a static, eye-level medium shot from a front view. The scene is set in an indoor garage or workshop with grey walls and artificial lighting. In the center, a man with a full beard and a grey baseball cap, wearing a black jacket with a red 'TOYOTA' logo on the chest, holds a silver and orange can labeled 'Race Gas' and speaks to the camera. He gestures with his free hand while explaining the product. A red fire extinguisher is visible on the wall to the left. The man speaks, saying, [SPEECH_0].","A clear, male voice speaking in a calm and informative tone. The speech is steady and at a moderate pace, with no background music or significant ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/b3c3cb80a40e7d74135f37a9c238301c-Scene-045_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/b3c3cb80a40e7d74135f37a9c238301c-Scene-045_subtitle_cropped.wav
"This is a vlog-style video, presented as a static, low-angle medium shot from a front view. The scene is set outdoors in a backyard or workshop area during the daytime, with a bamboo fence and a building with corrugated metal siding in the background, under natural lighting. In the center-left foreground, a muscular man with short brown hair and a beard, wearing a black short-sleeved shirt and blue jeans, is kneeling on the ground. He has an engaged and informative expression as he points at the front wheel of a red and black riding lawnmower and gestures with his hands while speaking. The lawnmower is stationary and positioned in the center-right background. The man says, [SPEECH_0]. The clip concludes with the sound of an air hammer.","A clear, informative male voice speaking in a calm and steady tone. The speech is direct and instructional, with a neutral emotional quality. The audio concludes with a brief, sharp burst of an air hammer.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/867801f9a31175d073d494ea53e05053-Scene-041_subtitle_cropped_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/867801f9a31175d073d494ea53e05053-Scene-041_subtitle_cropped_cropped.wav
"This is a vlog, filmed with a dolly-in camera movement in a full shot from an eye-level, front view. The scene is set in the covered driveway of a modern house during the daytime, with bright, harsh natural lighting. In the center, a woman with shoulder-length brown hair, wearing sunglasses, a black sleeveless top, leopard-print wide-leg pants, and red high-heeled shoes, walks forward while gesturing with her hands. She has an engaged and expressive expression, as if presenting or explaining something. The background consists of the house's grey walls, a wooden slatted gate, a dark grey tiled floor, and a grey metal fence. The woman speaks, saying, [SPEECH_0].","A clear, female voice speaks in a neutral and informative tone, with a steady pace and standard English accent. The speech is delivered in a quiet, controlled environment with no discernible background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/d64c61e5203da2c3343b5089ebb08100-Scene-008.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/d64c61e5203da2c3343b5089ebb08100-Scene-008.wav
"This is a real estate tour video, presented as a static, eye-level full shot from a front view. The scene is set in a luxurious, modern home interior during the daytime, with a spacious hallway, white marble flooring, and a view into a living area with a sofa and curtains. In the center of the frame, a woman with long dark hair, wearing a white sleeveless top and dark wide-leg trousers, stands and speaks to the camera with an engaged and expressive expression. She says, [SPEECH_0]. The background is a bright, high-key, minimalist interior with white walls and a high ceiling.","A clear, female voice with a neutral tone speaks at a moderate pace. The audio is clean and free of background noise, suggesting a professional recording.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/9684d1f7884e4fcbcd644790891a5e43-Scene-006.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/9684d1f7884e4fcbcd644790891a5e43-Scene-006.wav
"This is a fitness exercise video, filmed in a static, eye-level full shot from a front view. The scene takes place in a well-lit indoor room with a dark wooden floor and a large dark rug. In the center, a woman with long blonde hair, wearing a yellow sports bra and purple patterned leggings, lies on her back on the mat. She then lifts her upper body and legs to perform a boat pose, with her arms extended forward and her legs lifted, maintaining a focused expression. In the background, a dark brown wooden cabinet with a television on top is visible. A digital timer counts down in the background. The woman speaks, saying, [SPEECH_0].","A clear, female voice with a calm and instructional tone speaks at a moderate pace. The audio is clean and free of background noise, suggesting a studio or quiet indoor recording environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/a40d40248dbaee919f50a0a010393e1c-Scene-121.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/a40d40248dbaee919f50a0a010393e1c-Scene-121.wav
"This is an instructional video, presented in a static, eye-level full shot from a front view. The scene is set in a modern indoor kitchen or living area during the daytime, with bright, even lighting. In the center of the frame, a woman with brown hair tied in a bun with a white headband, wearing a light blue leotard, a light blue tulle skirt, and light pink ribbed tights, stands and speaks to the camera with an engaged expression. She makes small hand gestures as she talks. To her right, a potted plant with long, green, heart-shaped leaves hangs down. In the background, there are dark cabinets, a white countertop, a microwave, and another smaller potted plant. The woman speaks, saying, [SPEECH_0]. A classical instrumental music piece plays softly in the background.","A clear, friendly female voice speaks in a calm and informative tone. The dialogue is natural and instructional, with a steady pace. A gentle, classical instrumental music piece plays softly in the background, creating a calm and focused atmosphere.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/917bd40b40943755a221454e0e775aeb-Scene-034_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/917bd40b40943755a221454e0e775aeb-Scene-034_subtitle_cropped.wav
